Transaction_ID,Account Holder,Transaction_Date,Amount,Beneficiary
4867934,Bob,2024-06-25,2535.52,Emma
1751389,Jack,2023-06-15,8967.79,Frank
3293168,Emma,2020-02-10,7687.15,Jack
9845667,Jack,2020-07-10,1397.13,David
4125120,David,2024-06-22,9525.02,Frank
6840844,Grace,2022-10-30,3372.09,Jack
6029644,Grace,2020-02-07,8122.2,Ivy
8572575,Bob,2023-12-18,2468.83,Charlie
9098647,Ivy,2023-01-17,9544.75,Bob
2244946,Alice,2024-04-04,353.57,Ivy
7011507,Hannah,2023-11-15,7972.97,Ivy
4915187,Hannah,2021-09-22,3658.52,Hannah
6345505,Jack,2021-06-27,6353.42,Ivy
1559329,Alice,2021-04-09,2049.19,Alice
6582444,Hannah,2021-04-18,6252.61,Alice
1185979,Bob,2021-01-04,8740.83,Frank
3597139,Bob,2021-04-17,2032.49,Ivy
5121132,Jack,2022-01-17,6992.37,Emma
2476810,Jack,2024-12-17,6174.63,Alice
8830639,Charlie,2023-11-14,1716.24,David
6620682,Emma,2023-12-15,6747.33,Alice
3546592,Bob,2021-05-11,3613.42,Alice
3288796,Ivy,2021-04-06,9216.3,David
5246266,David,2020-07-30,6361.24,Charlie
5247367,Bob,2020-08-30,1048.86,Frank
2959859,Emma,2021-08-22,3048.82,Grace
1982728,Alice,2020-11-08,3654.46,Alice
4617279,Hannah,2024-12-04,9810.44,Frank
8198932,Charlie,2022-12-29,4723.11,Charlie
3890533,Frank,2023-06-14,6247.18,Grace
4949825,Hannah,2022-10-12,4328.08,Grace
3644844,Emma,2020-07-09,6645.7,Jack
8778979,Hannah,2023-01-27,8014.58,Grace
4208303,Charlie,2024-04-30,6018.32,Jack
7955260,Charlie,2021-07-08,764.95,Emma
8547263,David,2022-02-19,6937.27,David
1487750,Frank,2024-07-08,8287.71,Emma
1117690,Bob,2022-11-09,8529.05,Ivy
2477070,Hannah,2025-01-05,7432.24,Alice
3306156,Hannah,2020-06-12,4009.19,David
2279953,Frank,2020-12-06,8532.39,Ivy
3513599,David,2021-11-14,5075.02,Grace
3130813,Ivy,2023-07-28,3393.31,David
2514403,Alice,2024-06-28,9077.29,Jack
7260165,Ivy,2025-05-10,7557.12,Grace
7350967,Emma,2021-10-20,6374.12,Charlie
1100233,Grace,2021-11-09,7355.29,Frank
6766649,Emma,2020-03-04,409.68,Grace
1709756,David,2023-08-18,4718.53,Charlie
3865457,Hannah,2021-09-20,2680.19,Frank
7729039,Alice,2021-04-18,5766.84,Frank
3010619,Jack,2024-01-18,5939.79,Emma
1585435,Bob,2020-07-04,71.39,Emma
3149066,Frank,2023-01-12,4783.85,Grace
8915786,Ivy,2022-01-26,7980.86,Alice
7647904,Charlie,2020-11-19,9539.04,Bob
3775917,Alice,2021-01-18,764.54,Hannah
9288769,Charlie,2020-05-16,1169.29,Emma
6941386,Jack,2022-02-20,5111.2,Alice
2106477,Alice,2022-12-24,1302.77,David
9254166,Bob,2024-01-27,7532.57,Ivy
4968025,Frank,2022-07-30,8533.09,Hannah
6745890,Grace,2021-09-10,5930.64,Charlie
1256855,Alice,2022-02-21,450.21,Ivy
4562495,Emma,2021-03-02,1590.35,Bob
8584463,David,2020-03-22,2865.59,Hannah
1211721,Bob,2024-03-27,5830.96,Bob
5003035,David,2025-06-04,6406.49,David
2186310,Bob,2021-01-06,7215.43,Grace
1471851,Alice,2024-10-26,9028.06,Emma
1777678,Ivy,2023-08-23,8425.15,David
7762324,Emma,2023-07-10,351.41,Hannah
7896467,Frank,2024-07-26,6623.01,Alice
4933546,Charlie,2021-05-07,551.69,Grace
8517677,Hannah,2023-06-19,3639.07,Charlie
1559852,Frank,2023-10-28,4172.95,Alice
2884875,Frank,2020-08-04,2092.46,Jack
7529643,Jack,2020-09-02,8507.75,Jack
6442182,Emma,2020-05-26,6030.13,Jack
4625957,Emma,2020-12-18,2433.15,Ivy
2778945,Ivy,2021-08-17,4631.79,Ivy
9789854,David,2023-01-01,797.13,Frank
1043780,Frank,2021-02-26,888.54,Alice
1077421,Alice,2020-12-25,7562.31,Ivy
6678391,Jack,2025-01-26,284.19,David
6045285,Grace,2024-07-21,8348.35,Frank
1194412,Jack,2020-03-06,2609.7,Charlie
2703904,David,2022-09-23,4340.36,Ivy
6799574,Hannah,2021-08-25,8321.65,Frank
5907904,Frank,2023-08-03,8977.86,Alice
8453888,Grace,2023-08-18,9337.43,Ivy
9068569,Emma,2022-11-01,977.67,Emma
8811243,Emma,2020-10-05,4222.26,Hannah
8263177,Frank,2023-03-22,9441.44,Bob
7376422,Hannah,2024-12-11,51.88,Charlie
1687719,Bob,2021-12-20,9064.7,Ivy
2610135,Jack,2023-06-13,9370.26,Charlie
4161883,Charlie,2021-04-05,1149.69,David
7558103,David,2020-05-23,6965.89,Alice
7973047,Charlie,2022-06-28,4174.45,Alice
5332484,Jack,2023-03-06,6058.48,Emma
7931082,Alice,2022-07-22,736.43,Jack
6831696,Frank,2020-09-09,1689.61,Jack
1283556,Emma,2020-02-19,2456.51,Charlie
6512951,Grace,2024-03-27,7367.15,Ivy
6526900,David,2020-09-13,3712.17,Hannah
4991220,Frank,2021-04-24,2943.53,Alice
4332724,Frank,2022-10-27,975.66,Emma
9756812,Hannah,2020-11-24,1941.16,Emma
2078512,Grace,2023-12-27,6118.38,Jack
1622978,Grace,2025-01-31,812.26,Charlie
8309849,Emma,2020-09-19,2048.93,Ivy
2770313,Ivy,2023-11-17,5891.31,Grace
4289441,Charlie,2024-04-09,1898.94,Frank
1444895,Hannah,2022-12-08,8338.54,Hannah
6321658,Grace,2022-08-25,175.9,Frank
7977574,Grace,2023-05-16,4204.82,Jack
5486867,Grace,2025-02-11,764.31,Charlie
9963138,Charlie,2020-06-23,1426.23,Alice
3500159,Bob,2021-06-14,3240.62,Ivy
7813041,Frank,2020-02-02,8896.33,Ivy
3525282,Emma,2024-02-15,6113.67,Grace
8250215,Jack,2024-07-03,3397.19,Bob
7893192,Emma,2025-03-14,9661.12,Grace
8965509,Emma,2023-03-20,1272.56,Frank
3441354,Charlie,2025-01-30,566.79,Charlie
9805259,Jack,2020-12-26,5068.48,Frank
1196001,Frank,2024-12-07,2730.84,David
8385330,Emma,2021-09-27,8915.6,Jack
2868687,Bob,2024-10-18,1842.24,Frank
5039556,David,2020-03-26,6312.69,Charlie
3748220,Alice,2021-02-03,30.63,Bob
1754586,Emma,2023-03-10,6137.79,Emma
5903006,Jack,2023-09-12,3718.74,Jack
4753738,Bob,2021-10-10,8744.7,Ivy
9342838,Hannah,2020-09-17,6422.48,Hannah
8296598,Alice,2025-04-08,7546.68,Ivy
2729528,Charlie,2024-04-22,3601.88,David
2395194,David,2021-01-23,2047.42,Jack
1747163,Frank,2022-05-08,2763.07,Hannah
3339026,Emma,2023-07-10,2758.53,Frank
4569224,Emma,2020-08-16,225.83,Frank
3792458,Frank,2021-04-20,7619.1,Bob
9167204,Alice,2025-03-25,3954.52,Hannah
4691731,Alice,2021-03-18,1287.79,Grace
4951879,Ivy,2022-10-24,2688.84,Frank
3525784,Alice,2023-07-23,440.54,Charlie
2815352,Jack,2023-06-14,3521.62,David
8194145,Emma,2024-04-09,8991.15,Hannah
3293229,Jack,2021-09-14,2308.47,Jack
1482258,Jack,2023-01-14,9001.11,Jack
2914491,Alice,2020-07-30,8324.64,Grace
4777687,Grace,2023-09-18,3100.43,Emma
6135583,Grace,2024-05-21,8609.43,Jack
3510766,David,2022-04-23,790.06,Frank
9830184,Bob,2020-02-29,2187.84,David
4107005,David,2021-02-07,6295.53,Bob
5446858,Grace,2022-07-09,4494.85,Grace
5832333,Bob,2021-11-23,9859.06,David
8534121,Bob,2020-12-29,1155.86,Alice
9892707,Frank,2020-01-21,410.15,Hannah
5242093,Alice,2023-01-09,7198.98,Bob
1772204,Ivy,2023-07-10,6981.37,Hannah
7243951,Alice,2020-10-28,2157.47,Ivy
5496483,Hannah,2020-06-09,7037.96,Frank
8397070,Hannah,2022-02-25,6396.52,Emma
7515159,Grace,2022-11-10,3741.63,Hannah
4159229,Frank,2021-04-24,6003.25,Hannah
9359980,Alice,2020-09-08,7899.43,Ivy
9180413,Jack,2021-07-08,1354.81,Alice
3402121,Jack,2024-05-10,2476.44,Ivy
3379144,Ivy,2020-04-04,1579.79,Bob
4900401,David,2023-01-13,3768.58,Jack
4344691,Bob,2022-05-04,8345.42,Hannah
7563059,Charlie,2022-11-15,8022.93,Grace
1816902,Frank,2022-01-24,7506.24,Bob
4947190,David,2021-09-08,5504.91,Bob
3972206,Bob,2020-01-26,5718.45,Ivy
5835020,Bob,2021-12-26,8799.1,Bob
4193713,Ivy,2023-12-25,8400.64,Bob
9259942,David,2022-12-26,4994.06,Charlie
8627461,Bob,2020-09-29,3002.33,Alice
7592072,Emma,2021-06-06,599.75,Emma
5192846,Alice,2025-02-25,7139.94,Emma
4199168,Hannah,2021-11-02,9398.55,Hannah
4704289,Frank,2024-06-01,8234.72,Frank
8111095,Emma,2023-11-20,210.17,David
3511607,Bob,2024-07-08,5606.76,Alice
1880970,Jack,2024-04-01,5204.58,Frank
8849998,Bob,2024-05-19,3264.84,Charlie
2565224,Emma,2020-02-25,9960.28,Ivy
2669299,Grace,2024-11-22,5698.97,Alice
5320637,Frank,2020-10-06,4638.1,Frank
7205338,Bob,2020-05-08,8715.11,Frank
6011704,Bob,2024-04-04,336.44,Jack
4647572,Jack,2023-02-18,3447.61,Hannah
2492673,Hannah,2022-03-03,6613.38,David
6097591,Charlie,2025-05-15,9968.68,Frank
3366797,Charlie,2020-12-06,3544.93,Ivy
7551539,Ivy,2020-08-19,8098.0,Bob
9946685,Ivy,2021-04-07,5566.0,Grace
3774662,Alice,2023-01-05,1926.65,Frank
5096559,Grace,2020-04-14,9278.11,Charlie
7248323,Bob,2025-04-10,331.96,Jack
3282561,Charlie,2023-10-26,6651.93,Grace
4271361,Grace,2023-07-23,7625.47,Ivy
5920868,Ivy,2020-04-01,4285.18,Frank
5033329,Frank,2021-11-02,5472.58,Frank
9857282,Grace,2024-07-24,9742.86,Frank
4669542,Jack,2020-11-06,4329.03,Ivy
3362108,David,2020-09-09,1235.17,Bob
4338312,Jack,2023-12-03,9189.19,Hannah
5842089,Jack,2021-01-13,3955.2,Jack
2821704,Emma,2021-01-19,6457.23,Emma
5614218,Grace,2022-03-13,4571.48,Bob
7375737,Emma,2021-07-23,7699.17,Ivy
2422278,Jack,2022-02-22,9415.27,Bob
9771858,Hannah,2021-10-15,2540.56,Charlie
5578703,Bob,2025-01-11,2173.05,Jack
7926388,Grace,2021-06-01,6109.54,Bob
8549867,Grace,2021-06-11,4275.72,Emma
8607132,Hannah,2020-10-19,9475.22,David
2153856,Emma,2022-11-11,5109.88,Jack
2406014,Jack,2023-10-19,5931.19,Jack
9742745,David,2020-08-26,3867.96,Frank
3360653,Alice,2023-12-21,1570.36,Grace
2621468,Charlie,2021-01-21,9166.64,Alice
5207069,Emma,2024-05-19,5841.81,Frank
1498401,Ivy,2021-06-02,4473.01,Hannah
1302098,Charlie,2025-03-01,2109.65,Charlie
4910795,Emma,2021-11-07,1803.42,Bob
4229693,David,2023-05-23,4629.75,Frank
6675292,Bob,2021-12-09,46.78,Jack
2266508,Alice,2024-03-12,6695.26,Charlie
5379483,Alice,2024-10-01,6813.31,Hannah
2631202,David,2021-11-09,2707.66,Charlie
2253555,Jack,2024-02-08,3169.24,Jack
1034593,Bob,2024-06-12,4147.7,David
5566367,David,2025-01-16,7562.13,Frank
5549602,Emma,2022-10-23,2110.66,Alice
1474925,Ivy,2024-02-24,418.48,Emma
1805715,Frank,2021-04-02,142.39,Hannah
8264758,Alice,2020-02-16,9470.12,Bob
7062704,Charlie,2020-09-14,2657.07,Hannah
7863131,Grace,2025-04-05,1757.22,Hannah
5194735,Ivy,2022-12-27,9846.1,Hannah
8507473,Hannah,2023-10-25,5280.03,Hannah
6854649,Charlie,2023-08-07,1746.05,David
8158389,Emma,2022-06-17,5716.39,Hannah
8867460,Emma,2025-03-17,2232.82,Grace
1032361,Alice,2022-07-25,2630.79,Charlie
7048018,Ivy,2024-09-02,27.21,Jack
5201885,David,2022-12-20,1717.36,Grace
2613135,Emma,2022-10-13,6593.59,Jack
1545437,Ivy,2024-09-17,2705.09,Ivy
7402854,Frank,2021-03-03,9925.81,Charlie
2290996,David,2023-07-25,7331.17,Alice
8422677,Ivy,2023-12-14,1824.95,Charlie
9109917,Jack,2022-12-22,2692.48,Bob
9745199,Ivy,2023-09-24,9422.78,Charlie
3087802,Frank,2022-07-06,3129.18,Ivy
4825082,Ivy,2024-08-25,2927.47,Alice
2456328,Charlie,2020-02-14,3986.97,Frank
1108388,Charlie,2021-10-24,2189.35,Frank
5235449,Alice,2022-06-06,2362.86,Charlie
7971448,Emma,2020-09-25,9140.4,Grace
3614038,Ivy,2024-12-10,6360.21,Jack
7508389,Hannah,2021-11-16,6013.07,Grace
7319934,Grace,2023-10-22,6435.48,Emma
2852078,Emma,2022-12-12,3897.56,Frank
3504365,Bob,2023-06-08,1426.66,Hannah
5176384,Hannah,2021-05-20,1800.69,Grace
4802387,Frank,2020-07-08,6924.87,Jack
8160286,Bob,2022-07-31,5588.0,Alice
4983247,Emma,2023-02-26,1984.26,Hannah
7313048,Grace,2024-06-03,4313.88,Emma
1100407,Hannah,2023-05-11,9463.29,Ivy
3534428,Jack,2024-09-07,5396.47,Frank
8821128,Charlie,2022-12-24,4810.1,Alice
9712788,Frank,2022-08-05,8284.46,David
8839593,Bob,2021-11-07,5742.51,Bob
1769233,Frank,2020-12-12,6287.42,Jack
7153853,Charlie,2024-02-16,5968.01,Jack
6014108,Emma,2021-08-19,4675.21,Alice
9270090,David,2024-01-28,9880.14,Bob
3225230,Bob,2022-03-30,3363.66,Bob
8546708,Jack,2024-11-08,5153.67,Frank
4371939,Grace,2021-06-22,263.45,Frank
8350450,Emma,2021-07-17,3636.57,Grace
7800129,Frank,2023-06-09,9649.14,Hannah
9543414,Jack,2022-08-17,5896.29,Charlie
9346564,David,2022-11-08,8248.02,David
4558520,Grace,2024-02-29,1690.94,Charlie
1135370,Frank,2022-07-05,7031.26,Charlie
3937501,David,2022-12-01,2715.22,Grace
3915704,David,2025-04-26,961.8,Emma
3772081,Grace,2020-08-23,4466.99,Grace
9489670,Bob,2024-04-06,7838.11,Hannah
3684779,Jack,2022-08-23,202.03,Jack
7066504,Hannah,2024-10-18,4951.53,Bob
5663725,Emma,2024-07-11,9290.32,Ivy
4468855,Frank,2023-12-31,3122.7,Alice
1964374,Frank,2023-07-07,8303.84,Charlie
5883521,Grace,2021-11-08,4410.71,David
9418153,Grace,2022-05-26,5562.89,Hannah
5285688,Bob,2021-04-08,7346.48,Jack
8271228,Grace,2022-12-12,8552.06,David
2964015,Jack,2022-03-14,8926.63,Hannah
9807899,Hannah,2022-10-11,3623.08,Bob
5618423,Emma,2021-08-31,3088.24,Frank
1219215,Bob,2023-07-23,5441.11,David
6658794,Frank,2025-04-07,9215.15,Jack
9250418,Emma,2024-04-22,9291.43,Charlie
1742461,Emma,2020-09-29,8951.86,Grace
8431599,Jack,2024-10-05,7807.49,Hannah
2530280,Frank,2024-06-28,3745.4,Ivy
2839257,Jack,2023-10-26,5570.28,Ivy
5953869,Hannah,2024-04-09,7618.74,Grace
9780888,Emma,2023-12-05,8935.71,Emma
2335027,Alice,2024-10-10,4217.04,Jack
9821253,Bob,2021-08-12,6979.38,Bob
6154869,Bob,2021-11-11,1032.61,Grace
7348864,Alice,2023-05-07,8035.21,David
1772799,Bob,2022-11-29,5175.23,Charlie
2475242,Ivy,2020-05-12,3080.93,Hannah
7920060,Ivy,2020-03-22,9703.05,Alice
8035859,Bob,2021-02-07,1494.13,Alice
5054134,Emma,2022-10-18,969.5,Bob
1221088,Charlie,2020-07-04,9289.24,Frank
9247134,Jack,2020-02-18,9061.9,David
3591887,Hannah,2021-08-17,2220.24,Frank
1501145,Hannah,2023-03-13,2553.61,Bob
9023635,David,2024-07-20,4144.49,Charlie
6994146,Hannah,2023-08-01,9269.5,Jack
6077456,Charlie,2020-08-15,9694.5,Emma
6743225,Bob,2025-05-08,8868.54,Emma
7045576,Charlie,2020-01-13,765.23,Ivy
3171266,Frank,2022-04-24,4911.21,Emma
1669489,David,2022-12-08,761.09,Grace
1363077,Ivy,2024-07-27,4466.77,Frank
6931115,Bob,2024-11-20,6139.3,Grace
4812810,Bob,2020-06-07,5684.58,Hannah
7365295,Emma,2021-10-29,280.72,Frank
4468298,Alice,2022-03-19,5405.87,Bob
1137961,Alice,2021-07-30,1222.11,Ivy
5803410,Grace,2024-04-17,9849.26,Emma
5661773,David,2024-09-10,5848.7,Alice
7997436,Ivy,2021-07-01,4964.27,Grace
8273721,Grace,2022-07-25,2950.28,Alice
9628395,Grace,2020-04-22,3397.05,Bob
3302806,Bob,2022-03-14,1951.34,David
6388374,Emma,2020-07-27,1307.91,Charlie
3888430,Emma,2024-05-11,3734.21,Charlie
2092922,Frank,2024-05-07,547.7,Bob
4153714,Alice,2023-01-15,3387.12,Bob
4940368,Frank,2020-07-07,5255.1,Charlie
3465581,Ivy,2021-01-09,4066.1,Jack
4007733,Jack,2021-09-29,5134.79,Hannah
4653205,David,2023-01-25,7519.61,Charlie
9139813,David,2024-03-14,205.95,Frank
4361504,Bob,2025-03-02,4820.8,Grace
1331161,Ivy,2025-05-21,9452.47,Alice
9193934,Frank,2023-06-02,9144.05,Alice
6541171,Charlie,2025-05-26,5935.13,Frank
8568977,Emma,2022-11-10,1688.61,Grace
8216153,Jack,2021-09-07,2639.56,Ivy
9257477,Emma,2024-11-25,153.28,Charlie
5843469,Jack,2022-07-07,9873.16,Charlie
4548588,Ivy,2023-09-11,8409.56,Charlie
2466650,Jack,2020-10-08,2709.25,David
3263461,Ivy,2021-03-24,1987.97,Alice
4632653,Emma,2024-05-21,823.56,Alice
5507158,Alice,2023-10-18,6141.74,Hannah
2694961,David,2023-03-23,172.76,Grace
8321704,Grace,2022-06-23,8056.79,Jack
3257852,Bob,2024-06-20,5896.94,Frank
9494682,Ivy,2022-07-08,6072.02,Emma
4038245,Alice,2022-12-19,3952.96,Emma
8191288,Bob,2021-12-09,2064.15,Emma
2371957,Charlie,2023-12-14,5549.83,Bob
8521638,Hannah,2025-01-16,1585.54,Alice
9917440,Bob,2024-04-24,5208.06,David
6824721,Charlie,2023-06-26,847.63,Grace
8335658,Charlie,2024-05-23,9428.41,Hannah
6602381,Hannah,2020-02-25,5153.23,Grace
9440276,Emma,2020-07-20,5468.23,Bob
3358977,David,2025-06-13,3989.68,Bob
1343239,David,2020-10-22,9241.21,Jack
8927559,Hannah,2020-07-30,1954.88,Charlie
6613271,Charlie,2022-11-14,2068.04,Grace
6649207,Frank,2023-11-16,9601.61,David
1584469,Hannah,2024-01-28,3139.91,Hannah
1054126,Ivy,2021-12-31,4764.79,Grace
3283573,Grace,2021-06-06,4600.45,Grace
6188903,David,2024-03-21,920.45,Ivy
8265408,Alice,2021-07-14,1853.96,David
6136270,Charlie,2020-03-28,9548.43,Bob
3959888,Alice,2022-01-11,3207.07,Ivy
2983420,Grace,2025-02-03,4477.69,Frank
2140306,Jack,2020-11-18,714.95,Charlie
5966819,Jack,2021-06-15,9510.68,Bob
5872786,Grace,2020-02-01,3492.99,Hannah
8069097,Jack,2022-07-23,3842.2,Alice
2945472,Ivy,2023-07-16,1774.7,Hannah
5432884,Grace,2020-05-27,5726.16,Grace
8576177,Grace,2024-04-21,6629.6,Bob
8154257,Hannah,2021-10-19,1020.14,Alice
2487659,Bob,2025-03-26,3733.85,Frank
4820097,Emma,2024-09-18,4816.78,Jack
7008991,Hannah,2025-05-05,3681.91,Jack
3789511,Alice,2020-11-21,5979.89,Charlie
6892416,Alice,2020-05-08,4713.41,Ivy
3452115,Jack,2020-09-12,5104.0,Jack
2519789,Emma,2022-05-05,6753.99,Emma
3658911,Hannah,2020-01-04,3990.58,Alice
4208354,Emma,2023-04-10,7506.68,Bob
4103831,Jack,2022-12-29,5546.24,Emma
4793716,Bob,2024-09-07,1131.02,David
7309933,Jack,2022-11-23,5946.21,Grace
9056655,Hannah,2021-05-02,224.96,Frank
7997547,Hannah,2024-07-11,8208.12,Hannah
9219239,Alice,2023-06-25,1378.61,Jack
7148890,Jack,2024-02-27,1020.26,Bob
9366983,Emma,2021-03-19,2535.58,Ivy
7135698,Bob,2023-10-21,4002.52,Grace
1996340,Jack,2023-10-20,9743.91,Jack
8369323,Jack,2022-07-26,2772.07,Charlie
1563639,Ivy,2021-05-03,6046.41,Alice
9614263,David,2021-02-28,1940.0,Ivy
3217929,Hannah,2025-06-06,5829.23,Hannah
3943740,Bob,2020-10-14,7539.91,Frank
1758764,Emma,2020-02-28,9423.42,Alice
8795015,Jack,2023-11-06,4747.82,Charlie
7552446,David,2022-09-08,3364.53,Bob
6609148,Jack,2020-12-09,5201.44,Grace
8907419,Alice,2022-09-12,7057.69,David
7190050,Ivy,2024-01-08,467.42,Charlie
8232222,David,2020-05-13,2262.91,Jack
6721051,Alice,2021-06-12,9045.88,Bob
4030522,Hannah,2025-01-13,8007.28,Charlie
2303994,David,2024-04-21,1998.18,Bob
7671052,Alice,2023-07-01,5877.07,Alice
1847942,Ivy,2024-12-18,415.81,Ivy
6636022,Emma,2022-09-28,5984.44,Jack
3100248,Hannah,2023-02-15,9894.14,Grace
3394930,Charlie,2021-08-31,7503.93,Grace
8243638,Hannah,2020-07-07,8098.22,Bob
6663566,Frank,2024-08-13,7316.68,Frank
4165885,Alice,2024-06-19,9565.22,Hannah
3354094,Ivy,2023-12-26,5657.29,Hannah
8958751,David,2023-06-12,2826.63,Jack
8664358,Emma,2020-05-06,1156.0,Charlie
2158663,Emma,2020-06-30,890.6,Emma
2184671,Emma,2020-08-20,592.68,Emma
6518523,Hannah,2020-06-17,1729.22,Hannah
3178599,Frank,2023-03-28,3967.83,Bob
6609213,David,2025-04-01,8442.27,David
6198133,Grace,2021-11-11,9921.77,Hannah
5531325,Bob,2022-01-01,252.06,David
3759339,Ivy,2022-07-13,9169.43,Hannah
5552020,Alice,2021-03-15,5458.27,Bob
5584165,Charlie,2022-02-17,3457.33,David
9663995,Alice,2022-12-14,8450.24,Charlie
6779823,Charlie,2021-04-17,2840.9,Alice
9144746,Hannah,2020-05-07,1993.93,Alice
9888706,Ivy,2022-02-23,9566.32,Grace
3180971,Alice,2025-01-17,180.57,Emma
1271490,Grace,2024-07-16,6114.53,Alice
9841138,Frank,2024-06-10,5079.09,Ivy
7407628,Bob,2020-12-10,6719.67,David
8974053,Ivy,2020-07-06,5569.07,Alice
3725363,Bob,2020-12-30,9581.01,Jack
3890023,Frank,2021-04-08,7307.61,Jack
5732761,Frank,2022-04-30,4083.43,Hannah
2577875,Hannah,2020-03-21,9760.92,Bob
2913969,Emma,2022-09-19,7682.08,Emma
5186395,David,2025-05-09,9291.54,Hannah
1438869,Frank,2022-03-19,402.46,Ivy
8271914,Ivy,2024-02-12,5781.76,Hannah
2544093,Frank,2023-11-14,9911.94,Emma
8065899,David,2023-07-16,8227.42,Bob
1760291,David,2021-09-30,2972.89,Ivy
9822817,Ivy,2021-11-27,1479.1,Alice
8870759,Frank,2020-12-25,8966.75,Alice
8806301,Ivy,2022-05-09,2814.58,Charlie
4609276,Grace,2024-08-01,7601.54,Alice
8078811,Grace,2023-07-05,5417.1,Charlie
7261064,David,2023-03-11,226.6,Charlie
4751026,Hannah,2023-02-22,6903.28,Emma
7186805,Hannah,2021-03-25,1081.29,David
5342386,Charlie,2024-08-13,9972.77,Ivy
9550814,Frank,2025-04-04,9542.59,Jack
5652352,Ivy,2022-06-19,1790.08,Jack
1324611,Ivy,2021-10-02,2126.94,Grace
3140749,David,2024-07-29,8255.44,Ivy
6546047,Grace,2022-03-20,8916.02,Charlie
7326741,Ivy,2021-08-01,5594.69,David
9621834,Emma,2020-02-21,8420.41,Grace
4613973,Frank,2023-04-16,4423.23,Frank
3543271,David,2020-02-20,852.48,Frank
5853057,Bob,2021-09-02,3784.34,Frank
8907554,Charlie,2023-02-15,8576.59,Jack
4233548,Hannah,2024-08-31,2579.76,Hannah
6668271,David,2023-09-04,1117.03,Charlie
8086556,Charlie,2020-08-05,7587.18,Alice
4437323,Bob,2024-09-25,1330.77,Bob
9285865,Alice,2020-06-16,3984.29,Emma
4898197,Ivy,2022-03-12,2465.77,Alice
2266808,Alice,2023-08-19,5215.38,Hannah
6525137,Bob,2024-07-20,5132.24,Hannah
2705511,Charlie,2024-09-18,4463.06,Emma
9522622,Frank,2022-10-10,5760.91,Ivy
8281300,Hannah,2024-06-17,1108.89,Ivy
1533666,Bob,2020-06-06,4552.71,Ivy
8848624,David,2022-10-27,5159.47,Bob
1012181,Alice,2021-07-23,7538.41,Bob
2860771,Grace,2020-04-20,2160.6,Grace
9221883,Grace,2025-01-21,303.68,Charlie
2147427,Emma,2024-12-21,6249.21,Grace
1282311,Grace,2023-09-13,6262.52,Alice
7491058,Charlie,2023-03-16,655.32,Jack
9343925,Bob,2024-10-28,853.19,Grace
7107714,Emma,2020-07-01,2254.26,Charlie
3940054,Bob,2024-12-04,6877.46,David
9392403,Emma,2024-03-31,8796.13,Grace
5727831,Ivy,2025-06-23,853.25,Jack
3773844,Grace,2022-02-08,2483.31,Ivy
8428371,Frank,2023-12-17,4101.12,Grace
3109674,Jack,2022-02-04,5346.18,Alice
8352675,Frank,2025-05-19,5333.31,Hannah
8772111,Bob,2020-06-26,759.7,Bob
6404099,Emma,2021-04-08,201.42,Ivy
7507155,Alice,2024-12-21,2146.86,David
3000214,Ivy,2021-03-07,4839.16,David
3083001,Grace,2022-02-26,3057.38,Ivy
5506083,Charlie,2024-06-12,8994.07,Charlie
9392670,Hannah,2020-09-01,823.3,Alice
2856613,Frank,2022-01-20,6600.84,Emma
3752390,Frank,2023-01-21,2182.84,Frank
8022083,Ivy,2025-03-15,7995.84,David
1825249,David,2022-12-04,1366.82,Ivy
8348050,Charlie,2021-10-03,7213.11,Jack
6945508,Frank,2020-05-24,850.49,Charlie
2826716,Frank,2023-04-02,2492.6,Hannah
4474863,David,2023-10-08,2150.31,Charlie
9841644,Frank,2021-05-11,1019.72,Charlie
4310854,Hannah,2024-03-31,2534.92,Jack
7186592,Grace,2021-10-29,7477.0,Jack
8660942,Emma,2021-10-22,2956.61,Bob
6647744,Jack,2023-01-07,5697.98,David
8615122,Frank,2022-08-19,6148.71,Jack
2792472,Alice,2024-01-01,1564.66,Grace
3462394,Grace,2021-10-30,2681.16,Bob
9906949,Charlie,2023-08-30,6491.13,Jack
6088564,Charlie,2022-05-20,4089.4,Hannah
4662955,Hannah,2021-07-12,1386.11,Jack
1490100,Bob,2020-11-27,7718.54,David
2244468,Hannah,2023-07-12,5456.28,Bob
6715629,Bob,2023-02-20,3355.05,Jack
9159636,Alice,2021-12-31,3220.69,Jack
5051611,Ivy,2025-06-05,9015.13,Jack
7640051,Hannah,2023-07-27,7817.97,Emma
9693060,Jack,2021-03-31,5463.71,Charlie
3253185,Frank,2023-01-02,84.94,Frank
3557177,Charlie,2022-11-06,4626.24,Bob
3134123,Alice,2021-12-24,5367.49,David
2085957,Emma,2024-06-29,4458.44,Bob
1107578,Alice,2020-10-15,9204.04,David
5291563,David,2020-04-28,4063.43,Jack
4370671,Emma,2023-09-14,8206.83,Grace
1589269,Hannah,2023-01-19,8373.38,Hannah
3675777,Emma,2021-04-25,410.63,Hannah
2780463,Alice,2021-11-27,4584.32,Alice
3184531,Grace,2022-05-03,2268.99,Grace
6322725,Emma,2023-04-14,1931.78,Bob
3184372,David,2020-10-09,3668.15,Hannah
9931163,Alice,2023-02-19,5260.24,Frank
5750248,Bob,2023-08-10,2962.24,Alice
1877635,David,2023-05-24,2326.86,Bob
